2026-09-02 12:00:50.956 | INFO     | et_miner.core.matrix:_build_csr_from_transactions:501 - Direct CSR path: 1,000,000 transactions, min_count=20000
2026-09-02 12:00:52.407 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=4 chunk 12/14 filtering: 64 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.407 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=4 chunk 13/14: candidates [26,994, 27,165)
2026-09-02 12:00:52.409 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=4 chunk 13/14 filtering: 171 candidates → 2 frequent (1.2% pass rate, min_count=20,000)
2026-09-02 12:00:52.409 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=4 chunk 14/14: candidates [27,165, 27,493) (legacy sub-chunk)
2026-09-02 12:00:52.411 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=4 chunk 14/14 filtering: 328 candidates → 140 frequent (42.7% pass rate, min_count=20,000)
2026-09-02 12:00:52.412 | INFO     | et_miner.gpu.row_split:_apriori_row_split_multi_gpu:599 -   K=4: 2,932 frequent in 0.0s
2026-09-02 12:00:52.413 | DEBUG    | et_miner.gpu.row_split:_apriori_row_split_multi_gpu:631 -     Pruning: zeroed 17 dead bitvecs at K=4 (1 MB logical × 2 GPUs)
2026-09-02 12:00:52.414 | DEBUG    | et_miner.gpu.row_split:_apriori_row_split_multi_gpu:535 -   K=5: 27,012 candidates, 36 chunk(s), group data 0.0 GB, budget 3,962,914,543 cands/chunk
2026-09-02 12:00:52.416 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 1/36: candidates [0, 6,489)
2026-09-02 12:00:52.419 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 1/36 filtering: 6,489 candidates → 713 frequent (11.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.419 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 2/36: candidates [6,489, 6,568) (legacy sub-chunk)
2026-09-02 12:00:52.420 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 2/36 filtering: 79 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.420 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 3/36: candidates [6,568, 10,476)
2026-09-02 12:00:52.423 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 3/36 filtering: 3,908 candidates → 394 frequent (10.1% pass rate, min_count=20,000)
2026-09-02 12:00:52.423 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 4/36: candidates [10,476, 10,562) (legacy sub-chunk)
2026-09-02 12:00:52.424 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 4/36 filtering: 86 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.424 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 5/36: candidates [10,562, 12,701)
2026-09-02 12:00:52.426 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 5/36 filtering: 2,139 candidates → 189 frequent (8.8% pass rate, min_count=20,000)
2026-09-02 12:00:52.426 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 6/36: candidates [12,701, 12,802) (legacy sub-chunk)
2026-09-02 12:00:52.428 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 6/36 filtering: 101 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.428 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 7/36: candidates [12,802, 13,873)
2026-09-02 12:00:52.430 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 7/36 filtering: 1,071 candidates → 73 frequent (6.8% pass rate, min_count=20,000)
2026-09-02 12:00:52.430 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 8/36: candidates [13,873, 13,982) (legacy sub-chunk)
2026-09-02 12:00:52.431 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 8/36 filtering: 109 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.431 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 9/36: candidates [13,982, 14,419)
2026-09-02 12:00:52.433 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 9/36 filtering: 437 candidates → 19 frequent (4.3% pass rate, min_count=20,000)
2026-09-02 12:00:52.433 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 10/36: candidates [14,419, 14,538) (legacy sub-chunk)
2026-09-02 12:00:52.434 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 10/36 filtering: 119 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.435 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 11/36: candidates [14,538, 14,709)
2026-09-02 12:00:52.436 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 11/36 filtering: 171 candidates → 2 frequent (1.2% pass rate, min_count=20,000)
2026-09-02 12:00:52.437 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 12/36: candidates [14,709, 15,025) (legacy sub-chunk)
2026-09-02 12:00:52.438 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 12/36 filtering: 316 candidates → 140 frequent (44.3% pass rate, min_count=20,000)
2026-09-02 12:00:52.438 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 13/36: candidates [15,025, 18,480)
2026-09-02 12:00:52.440 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 13/36 filtering: 3,455 candidates → 375 frequent (10.9% pass rate, min_count=20,000)
2026-09-02 12:00:52.441 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 14/36: candidates [18,480, 18,544) (legacy sub-chunk)
2026-09-02 12:00:52.442 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 14/36 filtering: 64 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.442 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 15/36: candidates [18,544, 20,459)
2026-09-02 12:00:52.444 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 15/36 filtering: 1,915 candidates → 175 frequent (9.1% pass rate, min_count=20,000)
2026-09-02 12:00:52.444 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 16/36: candidates [20,459, 20,538) (legacy sub-chunk)
2026-09-02 12:00:52.445 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 16/36 filtering: 79 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.445 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 17/36: candidates [20,538, 21,511)
2026-09-02 12:00:52.447 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 17/36 filtering: 973 candidates → 65 frequent (6.7% pass rate, min_count=20,000)
2026-09-02 12:00:52.447 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 18/36: candidates [21,511, 21,597) (legacy sub-chunk)
2026-09-02 12:00:52.448 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 18/36 filtering: 86 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.449 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 19/36: candidates [21,597, 22,014)
2026-09-02 12:00:52.450 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 19/36 filtering: 417 candidates → 17 frequent (4.1% pass rate, min_count=20,000)
2026-09-02 12:00:52.450 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 20/36: candidates [22,014, 22,115) (legacy sub-chunk)
2026-09-02 12:00:52.451 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 20/36 filtering: 101 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.452 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 21/36: candidates [22,115, 22,272)
2026-09-02 12:00:52.453 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 21/36 filtering: 157 candidates → 2 frequent (1.3% pass rate, min_count=20,000)
2026-09-02 12:00:52.453 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 22/36: candidates [22,272, 22,552) (legacy sub-chunk)
2026-09-02 12:00:52.455 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 22/36 filtering: 280 candidates → 140 frequent (50.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.456 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 23/36: candidates [22,552, 24,053)
2026-09-02 12:00:52.458 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 23/36 filtering: 1,501 candidates → 150 frequent (10.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.458 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 24/36: candidates [24,053, 24,154) (legacy sub-chunk)
2026-09-02 12:00:52.459 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 24/36 filtering: 101 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.459 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 25/36: candidates [24,154, 24,867)
2026-09-02 12:00:52.461 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 25/36 filtering: 713 candidates → 52 frequent (7.3% pass rate, min_count=20,000)
2026-09-02 12:00:52.461 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 26/36: candidates [24,867, 24,972) (legacy sub-chunk)
2026-09-02 12:00:52.463 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 26/36 filtering: 105 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.463 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 27/36: candidates [24,972, 25,296)
2026-09-02 12:00:52.465 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 27/36 filtering: 324 candidates → 12 frequent (3.7% pass rate, min_count=20,000)
2026-09-02 12:00:52.465 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 28/36: candidates [25,296, 25,360) (legacy sub-chunk)
2026-09-02 12:00:52.466 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 28/36 filtering: 64 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.466 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 29/36: candidates [25,360, 25,438)
2026-09-02 12:00:52.468 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 29/36 filtering: 78 candidates → 1 frequent (1.3% pass rate, min_count=20,000)
2026-09-02 12:00:52.468 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 30/36: candidates [25,438, 25,570) (legacy sub-chunk)
2026-09-02 12:00:52.469 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 30/36 filtering: 132 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.469 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 31/36: candidates [25,570, 26,125)
2026-09-02 12:00:52.471 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 31/36 filtering: 555 candidates → 41 frequent (7.4% pass rate, min_count=20,000)
2026-09-02 12:00:52.471 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 32/36: candidates [26,125, 26,189) (legacy sub-chunk)
2026-09-02 12:00:52.472 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 32/36 filtering: 64 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.473 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 33/36: candidates [26,189, 26,387)
2026-09-02 12:00:52.474 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 33/36 filtering: 198 candidates → 7 frequent (3.5% pass rate, min_count=20,000)
2026-09-02 12:00:52.474 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 34/36: candidates [26,387, 26,599) (legacy sub-chunk)
2026-09-02 12:00:52.476 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 34/36 filtering: 212 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.476 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 35/36: candidates [26,599, 26,690)
2026-09-02 12:00:52.478 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 35/36 filtering: 91 candidates → 4 frequent (4.4% pass rate, min_count=20,000)
2026-09-02 12:00:52.478 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=5 chunk 36/36: candidates [26,690, 27,012) (legacy sub-chunk)
2026-09-02 12:00:52.479 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=5 chunk 36/36 filtering: 322 candidates → 112 frequent (34.8% pass rate, min_count=20,000)
2026-09-02 12:00:52.480 | INFO     | et_miner.gpu.row_split:_apriori_row_split_multi_gpu:599 -   K=5: 2,683 frequent in 0.1s
2026-09-02 12:00:52.481 | DEBUG    | et_miner.gpu.row_split:_apriori_row_split_multi_gpu:631 -     Pruning: zeroed 14 dead bitvecs at K=5 (1 MB logical × 2 GPUs)
2026-09-02 12:00:52.483 | DEBUG    | et_miner.gpu.row_split:_apriori_row_split_multi_gpu:535 -   K=6: 16,631 candidates, 44 chunk(s), group data 0.0 GB, budget 3,962,914,204 cands/chunk
2026-09-02 12:00:52.484 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=6 chunk 1/44: candidates [0, 3,336)
2026-09-02 12:00:52.487 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=6 chunk 1/44 filtering: 3,336 candidates → 372 frequent (11.2% pass rate, min_count=20,000)
2026-09-02 12:00:52.488 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=6 chunk 2/44: candidates [3,336, 3,400) (legacy sub-chunk)
2026-09-02 12:00:52.489 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=6 chunk 2/44 filtering: 64 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.489 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=6 chunk 3/44: candidates [3,400, 5,256)
2026-09-02 12:00:52.491 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=6 chunk 3/44 filtering: 1,856 candidates → 174 frequent (9.4% pass rate, min_count=20,000)
2026-09-02 12:00:52.491 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=6 chunk 4/44: candidates [5,256, 5,333) (legacy sub-chunk)
2026-09-02 12:00:52.493 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=6 chunk 4/44 filtering: 77 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.493 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=6 chunk 5/44: candidates [5,333, 6,280)
2026-09-02 12:00:52.495 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=6 chunk 5/44 filtering: 947 candidates → 64 frequent (6.8% pass rate, min_count=20,000)
2026-09-02 12:00:52.495 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=6 chunk 6/44: candidates [6,280, 6,366) (legacy sub-chunk)
2026-09-02 12:00:52.496 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=6 chunk 6/44 filtering: 86 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.497 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=6 chunk 7/44: candidates [6,366, 6,754)
2026-09-02 12:00:52.498 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=6 chunk 7/44 filtering: 388 candidates → 17 frequent (4.4% pass rate, min_count=20,000)
2026-09-02 12:00:52.498 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=6 chunk 8/44: candidates [6,754, 6,845) (legacy sub-chunk)
2026-09-02 12:00:52.500 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=6 chunk 8/44 filtering: 91 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.500 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=6 chunk 9/44: candidates [6,845, 6,936)
2026-09-02 12:00:52.501 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=6 chunk 9/44 filtering: 91 candidates → 2 frequent (2.2% pass rate, min_count=20,000)
2026-09-02 12:00:52.502 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=6 chunk 10/44: candidates [6,936, 7,119) (legacy sub-chunk)
2026-09-02 12:00:52.503 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=6 chunk 10/44 filtering: 183 candidates → 0 frequent (0.0% pass rate, min_count=20,000)
2026-09-02 12:00:52.503 | DEBUG    | et_miner.gpu.row_split_chunks:run_chunked_dense_level:267 -     K=6 chunk 11/44: candidates [7,119, 8,588)
2026-09-02 12:00:52.505 | INFO     | et_miner.gpu.row_split_chunks:run_chunked_dense_level:285 -   K=6 chunk 11/44 filtering: 1,469 candidates → 150 frequent (10.2% pass rate, min_count=20,000)
